Time(us),Sensor 1,Sensor 2
11946,0.00,0.02
11947,0.00,0.02
11948,0.00,0.03
11949,0.00,0.02
11950,0.00,0.03
11951,0.00,0.03
11952,0.00,0.03
11953,0.00,0.03
11954,0.00,0.03
11955,0.00,0.03
11956,0.00,0.03
11957,0.00,0.03
11958,0.00,0.03
11959,0.00,0.03
11960,0.00,0.03
11961,0.00,0.03
11962,0.00,0.03
11963,0.00,0.02
11964,0.00,0.03
11965,0.00,0.02
11966,0.00,0.03
11967,0.00,0.02
11968,0.00,0.03
11969,0.00,0.02
11970,0.00,0.03
11971,0.00,0.02
11972,0.00,0.03
11973,0.00,0.02
11974,0.00,0.03
11975,0.00,0.02
11976,0.00,0.03
11977,0.00,0.02
11978,0.00,0.03
11979,0.00,0.02
11980,0.00,0.03
11981,0.00,0.02
11982,0.00,0.03
11983,0.00,0.02
11984,0.00,0.03
11985,0.00,0.02
11986,0.00,0.03
11987,0.00,0.02
11988,0.00,0.03
11989,0.00,0.02
11990,0.00,0.03
11991,0.00,0.03
11992,0.00,0.03
11993,0.00,0.03
11994,0.00,0.03
11995,0.00,0.03
11996,0.00,0.03
11997,0.00,0.03
11998,0.00,0.03
11999,0.00,0.03
12000,0.00,0.03
12001,0.00,0.02
12002,0.00,0.03
12003,0.00,0.02
12004,0.00,0.03
12005,0.00,0.02
12006,0.00,0.03
12007,0.00,0.02
12008,0.00,0.03
12009,0.00,0.02
12010,0.00,0.03
12011,0.00,0.02
12012,0.00,0.02
12013,0.00,0.02
12014,0.00,0.03
12015,0.00,0.02
12016,0.00,0.03
12017,0.00,0.02
12018,0.00,0.03
12019,0.00,0.02
12020,0.00,0.03
12021,0.00,0.02
12022,0.00,0.03
12023,0.00,0.02
12024,0.00,0.03
12025,0.00,0.03
12026,0.00,0.03
12027,0.00,0.03
12028,0.00,0.03
12029,0.00,0.03
12030,0.00,0.03
12031,0.00,0.03
12032,0.00,0.03
12033,0.00,0.03
12034,0.00,0.03
12035,0.00,0.03
12036,0.00,0.03
12037,0.00,0.03
12038,0.00,0.02
12039,0.00,0.03
12040,0.00,0.03
12041,0.00,0.02
12042,0.00,0.03
12043,0.00,0.02
12044,0.00,0.03
12045,0.00,0.02
12046,0.00,0.03
12047,0.00,0.02
12048,0.00,0.03
12049,0.00,0.02
12050,0.00,0.03
12051,0.00,0.02
12052,0.00,0.03
12053,0.00,0.02
12054,0.00,0.03
12055,0.00,0.02
12056,0.00,0.03
12057,0.00,0.02
12058,0.00,0.03
12059,0.00,0.02
12060,0.00,0.03
12061,0.00,0.03
12062,0.00,0.03
12063,0.00,0.03
12064,0.00,0.03
12065,0.00,0.03
12066,0.00,0.03
12067,0.00,0.03
12068,0.00,0.03
12069,0.00,0.02
12070,0.00,0.03
12071,0.00,0.02
12072,0.00,0.03
12073,0.00,0.02
12074,0.00,0.03
12075,0.00,0.02
12076,0.00,0.03
12077,0.00,0.02
12078,0.00,0.03
12079,0.00,0.02
12080,0.00,0.03
12081,0.00,0.02
12082,0.00,0.03
12083,0.00,0.02
12084,0.00,0.03
12085,0.00,0.02
12086,0.00,0.03
12087,0.00,0.02
12088,0.00,0.03
12089,0.00,0.02
12090,0.00,0.03
12091,0.00,0.02
12092,0.00,0.03
12093,0.00,0.03
12094,0.00,0.03
12095,0.00,0.03
12096,0.00,0.03
12097,0.00,0.03
12098,0.00,0.03
12099,0.00,0.03
12100,0.00,0.03
12101,0.00,0.03
12102,0.00,0.03
12103,0.00,0.02
12104,0.00,0.03
12105,0.00,0.02
12106,0.00,0.03
12107,0.00,0.02
12108,0.00,0.03
12109,0.00,0.02
12110,0.00,0.03
12111,0.00,0.02
12112,0.00,0.03
12113,0.00,0.02
12114,0.00,0.03
12115,0.00,0.02
12116,0.00,0.03
12117,0.00,0.02
12118,0.00,0.03
12119,0.00,0.02
12120,0.00,0.03
12121,0.00,0.02
12122,0.00,0.03
12123,0.00,0.02
12124,0.00,0.03
12125,0.00,0.02
12126,0.00,0.03
12127,0.00,0.03
12128,0.00,0.03
12129,0.00,0.03
12130,0.00,0.03
12131,0.00,0.03
12132,0.00,0.03
12133,0.00,0.03
12134,0.00,0.03
12135,0.00,0.03
12136,0.00,0.03
12137,0.00,0.02
12138,0.00,0.03
12139,0.00,0.02
12140,0.00,0.03
12141,0.00,0.02
12142,0.00,0.03
12143,0.00,0.02
12144,0.00,0.03
12145,0.00,0.02
12146,0.00,0.03
12147,0.00,0.02
12148,0.00,0.03
12149,0.00,0.02
12150,0.00,0.03
12151,0.00,0.02
12152,0.00,0.03
12153,0.00,0.02
12154,0.00,0.03
12155,0.00,0.02
12156,0.00,0.03
12157,0.00,0.02
12158,0.00,0.03
12159,0.00,0.03
12160,0.00,0.03
12161,0.00,0.03
12162,0.00,0.03
12163,0.00,0.02
12164,0.00,0.03
12165,0.00,0.03
12166,0.00,0.03
12167,0.00,0.03
12168,0.00,0.03
12169,0.00,0.03
12170,0.00,0.03
12171,0.00,0.02
12172,0.00,0.03
12173,0.00,0.02
12174,0.00,0.03
12175,0.00,0.02
12176,0.00,0.03
12177,0.00,0.02
12178,0.00,0.03
12179,0.00,0.02
12180,0.00,0.03
12181,0.00,0.02
12182,0.00,0.03
12183,0.00,0.02
12184,0.00,0.03
12185,0.00,0.02
12186,0.00,0.03
12187,0.00,0.02
12188,0.00,0.03
12189,0.00,0.02
12190,0.00,0.03
12191,0.00,0.02
12192,0.00,0.03
12193,0.00,0.02
12194,0.00,0.03
12195,0.00,0.03
12196,0.00,0.03
12197,0.00,0.03
12198,0.00,0.03
12199,0.00,0.03
12200,0.00,0.03
12201,0.00,0.02
12202,0.00,0.03
12203,0.00,0.02
12204,0.00,0.03
12205,0.00,0.02
12206,0.00,0.03
12207,0.00,0.02
12208,0.00,0.02
12209,0.00,0.02
12210,0.00,0.01
12211,0.00,0.02
12212,0.00,0.02
12213,0.00,0.02
12214,0.00,0.02
12215,0.00,0.02
12216,0.00,0.02
12217,0.00,0.02
12218,0.00,0.02
12219,0.00,0.02
12220,0.00,0.04
12221,0.00,0.03
12222,0.00,0.03
12223,0.00,0.03
12224,0.00,0.03
12225,0.00,0.03
12226,0.00,0.03
12227,0.00,0.03
12228,0.00,0.03
12229,0.00,0.03
12230,0.00,0.03
12231,0.00,0.03
12232,0.00,0.03
12233,0.00,0.03
12234,0.00,0.03
12235,0.00,0.03
12236,0.00,0.03
12237,0.00,0.02
12238,0.00,0.03
12239,0.00,0.02
12240,0.00,0.03
12241,0.00,0.02
12242,0.00,0.03
12243,0.00,0.02
12244,0.00,0.03
12245,0.00,0.02
12246,0.00,0.03
12247,0.00,0.02
12248,0.00,0.03
12249,0.00,0.02
12250,0.00,0.03
12251,0.01,0.03
12252,0.03,0.03
12253,0.03,0.03
12254,0.02,0.03
12255,0.02,0.03
12256,0.01,0.02
12257,0.00,0.02
12258,0.00,0.03
12259,0.00,0.02
12260,0.00,0.03
12261,0.00,0.02
12262,0.00,0.03
12263,0.00,0.03
12264,0.00,0.03
12265,0.00,0.03
12266,0.00,0.03
12267,0.01,0.03
12268,0.01,0.03
12269,0.00,0.02
12270,0.00,0.03
12271,0.00,0.02
12272,0.00,0.03
12273,0.00,0.02
12274,0.00,0.03
12275,0.00,0.02
12276,0.00,0.03
12277,0.00,0.02
12278,0.00,0.03
12279,0.00,0.02
12280,0.00,0.03
12281,0.00,0.02
12282,0.00,0.03
12283,0.00,0.02
12284,0.00,0.03
12285,0.00,0.02
12286,0.00,0.03
12287,0.00,0.02
12288,0.00,0.03
12289,0.00,0.02
12290,0.00,0.03
12291,0.00,0.03
12292,0.00,0.03
12293,0.00,0.03
12294,0.00,0.03
12295,0.00,0.03
12296,0.00,0.03
12297,0.00,0.03
12298,0.00,0.03
12299,0.00,0.03
12300,0.00,0.03
12301,0.00,0.02
12302,0.00,0.03
12303,0.00,0.02
12304,0.00,0.03
12305,0.00,0.02
12306,0.00,0.03
12307,0.00,0.03
12308,0.00,0.02
12309,0.00,0.03
12310,0.00,0.02
12311,0.00,0.03
12312,0.00,0.02
12313,0.00,0.02
12314,0.00,0.03
12315,0.00,0.02
12316,0.00,0.03
12317,0.00,0.02
12318,0.00,0.03
12319,0.00,0.02
12320,0.00,0.03
12321,0.00,0.03
12322,0.00,0.03
12323,0.00,0.02
12324,0.00,0.03
12325,0.00,0.02
12326,0.00,0.03
12327,0.00,0.03
12328,0.00,0.03
12329,0.00,0.03
12330,0.00,0.03
12331,0.00,0.03
12332,0.00,0.03
12333,0.00,0.03
12334,0.00,0.03
12335,0.00,0.03
12336,0.00,0.03
12337,0.00,0.02
12338,0.00,0.03
12339,0.00,0.02
12340,0.00,0.03
12341,0.00,0.02
12342,0.00,0.03
12343,0.00,0.02
12344,0.00,0.03
12345,0.00,0.02
12346,0.00,0.03
12347,0.00,0.02
12348,0.00,0.03
12349,0.00,0.02
12350,0.00,0.03
12351,0.00,0.02
12352,0.00,0.03
12353,0.00,0.03
12354,0.00,0.02
12355,0.00,0.03
12356,0.00,0.02
12357,0.00,0.03
12358,0.00,0.03
12359,0.00,0.03
12360,0.00,0.03
12361,0.00,0.03
12362,0.00,0.03
12363,0.00,0.02
12364,0.00,0.03
12365,0.00,0.03
12366,0.00,0.03
12367,0.00,0.03
12368,0.00,0.03
12369,0.00,0.03
12370,0.00,0.03
12371,0.00,0.02
12372,0.00,0.03
12373,0.00,0.02
12374,0.00,0.03
12375,0.00,0.02
12376,0.00,0.03
12377,0.00,0.02
12378,0.00,0.03
12379,0.00,0.02
12380,0.00,0.03
12381,0.00,0.02
12382,0.00,0.03
12383,0.00,0.02
12384,0.00,0.03
12385,0.00,0.02
12386,0.00,0.03
12387,0.00,0.02
12388,0.00,0.03
12389,0.00,0.02
12390,0.00,0.03
12391,0.00,0.03
12392,0.00,0.03
12393,0.00,0.03
12394,0.00,0.03
12395,0.00,0.03
12396,0.00,0.03
12397,0.00,0.03
12398,0.00,0.03
12399,0.00,0.03
12400,0.00,0.03
12401,0.00,0.03
12402,0.00,0.03
12403,0.00,0.02
12404,0.00,0.03
12405,0.00,0.02
12406,0.00,0.03
12407,0.00,0.02
12408,0.00,0.03
12409,0.00,0.02
12410,0.00,0.03
12411,0.00,0.02
12412,0.00,0.03
12413,0.00,0.02
12414,0.00,0.03
12415,0.00,0.02
12416,0.00,0.03
12417,0.00,0.02
12418,0.00,0.03
12419,0.00,0.03
12420,0.00,0.03
12421,0.01,0.04
12422,0.03,0.03
12423,0.03,0.03
12424,0.01,0.03
12425,0.00,0.03
12426,0.00,0.03
12427,0.00,0.03
12428,0.00,0.03
12429,0.00,0.03
12430,0.00,0.03
12431,0.00,0.03
12432,0.00,0.03
12433,0.00,0.03
12434,0.00,0.03
12435,0.00,0.03
12436,0.00,0.03
12437,0.00,0.03
12438,0.00,0.03
12439,0.00,0.03
12440,0.00,0.03
12441,0.00,0.03
12442,0.00,0.03
12443,0.00,0.02
12444,0.00,0.03
12445,0.00,0.02
12446,0.00,0.03
12447,0.00,0.02
12448,0.00,0.03
12449,0.00,0.02
12450,0.00,0.03
12451,0.00,0.02
12452,0.00,0.03
12453,0.00,0.03
12454,0.00,0.03
12455,0.00,0.03
12456,0.00,0.03
12457,0.00,0.03
12458,0.00,0.03
12459,0.00,0.03
12460,0.00,0.03
12461,0.00,0.03
12462,0.00,0.03
12463,0.00,0.03
12464,0.00,0.03
12465,0.00,0.03
12466,0.00,0.03
12467,0.00,0.03
12468,0.00,0.03
12469,0.00,0.03
12470,0.00,0.02
12471,0.00,0.03
12472,0.00,0.02
12473,0.00,0.03
12474,0.00,0.03
12475,0.00,0.02
12476,0.00,0.03
12477,0.00,0.03
12478,0.00,0.03
12479,0.00,0.02
12480,0.00,0.03
12481,0.00,0.02
12482,0.00,0.03
12483,0.00,0.02
12484,0.00,0.03
12485,0.00,0.02
12486,0.00,0.03
12487,0.00,0.02
12488,0.00,0.03
12489,0.00,0.02
12490,0.00,0.03
12491,0.00,0.03
12492,0.00,0.03
12493,0.00,0.03
12494,0.00,0.03
12495,0.00,0.03
12496,0.00,0.03
12497,0.00,0.03
12498,0.00,0.03
12499,0.00,0.03
12500,0.00,0.03
12501,0.00,0.02
12502,0.00,0.03
12503,0.00,0.02
12504,0.00,0.03
12505,0.00,0.02
12506,0.00,0.03
12507,0.00,0.02
12508,0.00,0.03
12509,0.00,0.02
12510,0.00,0.03
12511,0.00,0.02
12512,0.00,0.02
12513,0.00,0.02
12514,0.00,0.03
12515,0.00,0.02
12516,0.00,0.03
12517,0.00,0.02
12518,0.00,0.03
12519,0.00,0.02
12520,0.00,0.03
12521,0.00,0.02
12522,0.00,0.03
12523,0.00,0.02
12524,0.00,0.03
12525,0.00,0.02
12526,0.00,0.03
12527,0.00,0.03
12528,0.00,0.03
12529,0.00,0.03
12530,0.00,0.03
12531,0.00,0.03
12532,0.00,0.03
12533,0.00,0.03
12534,0.00,0.03
12535,0.00,0.02
12536,0.00,0.03
12537,0.00,0.02
12538,0.00,0.03
12539,0.00,0.02
12540,0.00,0.03
12541,0.00,0.02
12542,0.00,0.03
12543,0.00,0.02
12544,0.00,0.03
12545,0.00,0.02
12546,0.00,0.03
12547,0.00,0.02
12548,0.00,0.03
12549,0.00,0.02
12550,0.00,0.03
12551,0.00,0.02
12552,0.00,0.03
12553,0.00,0.02
12554,0.00,0.03
12555,0.00,0.02
12556,0.00,0.03
12557,0.00,0.02
12558,0.00,0.03
12559,0.00,0.02
12560,0.00,0.03
12561,0.00,0.03
12562,0.00,0.03
12563,0.00,0.02
12564,0.00,0.03
12565,0.00,0.03
12566,0.00,0.03
12567,0.00,0.03
12568,0.00,0.03
12569,0.00,0.03
12570,0.00,0.03
12571,0.00,0.03
12572,0.00,0.03
12573,0.00,0.02
12574,0.00,0.03
12575,0.00,0.02
12576,0.00,0.03
12577,0.00,0.02
12578,0.00,0.03
12579,0.00,0.02
12580,0.00,0.03
12581,0.00,0.02
12582,0.00,0.03
12583,0.00,0.02
12584,0.00,0.03
12585,0.00,0.02
12586,0.00,0.03
12587,0.00,0.02
12588,0.00,0.03
12589,0.00,0.02
12590,0.00,0.03
12591,0.00,0.03
12592,0.00,0.03
12593,0.00,0.03
12594,0.01,0.04
12595,0.02,0.04
12596,0.03,0.03
12597,0.03,0.03
12598,0.02,0.03
12599,0.01,0.03
12600,0.00,0.02
12601,0.00,0.03
12602,0.00,0.02
12603,0.00,0.02
12604,0.00,0.03
12605,0.00,0.03
12606,0.00,0.03
12607,0.00,0.03
12608,0.00,0.03
12609,0.01,0.03
12610,0.00,0.03
12611,0.01,0.03
12612,0.02,0.03
12613,0.02,0.03
12614,0.02,0.02
12615,0.01,0.03
12616,0.00,0.02
12617,0.00,0.03
12618,0.00,0.02
12619,0.00,0.02
12620,0.00,0.01
12621,0.00,0.02
12622,0.00,0.02
12623,0.00,0.02
12624,0.00,0.02
12625,0.00,0.02
12626,0.00,0.02
12627,0.00,0.02
12628,0.00,0.02
12629,0.00,0.04
12630,0.00,0.03
12631,0.00,0.03
12632,0.00,0.03
12633,0.00,0.03
12634,0.00,0.03
12635,0.00,0.03
12636,0.00,0.03
12637,0.00,0.02
12638,0.00,0.03
12639,0.00,0.02
12640,0.00,0.03
12641,0.00,0.02
12642,0.00,0.03
12643,0.00,0.02
12644,0.00,0.03
12645,0.00,0.02
12646,0.00,0.03
12647,0.00,0.02
12648,0.00,0.03
12649,0.00,0.02
12650,0.00,0.03
12651,0.00,0.02
12652,0.00,0.03
12653,0.00,0.02
12654,0.00,0.03
12655,0.00,0.02
12656,0.00,0.03
12657,0.00,0.02
12658,0.00,0.03
12659,0.00,0.03
12660,0.00,0.03
12661,0.00,0.03
12662,0.00,0.03
12663,0.00,0.03
12664,0.00,0.03
12665,0.00,0.03
12666,0.00,0.03
12667,0.00,0.03
12668,0.00,0.03
12669,0.00,0.03
12670,0.00,0.03
12671,0.00,0.03
12672,0.00,0.03
12673,0.00,0.02
12674,0.00,0.03
12675,0.00,0.02
12676,0.00,0.03
12677,0.00,0.02
12678,0.00,0.03
12679,0.00,0.02
12680,0.00,0.03
12681,0.00,0.02
12682,0.00,0.02
12683,0.00,0.02
12684,0.00,0.03
12685,0.00,0.02
12686,0.00,0.03
12687,0.00,0.02
12688,0.00,0.03
12689,0.00,0.02
12690,0.00,0.03
12691,0.00,0.02
12692,0.00,0.03
12693,0.00,0.02
12694,0.00,0.03
12695,0.00,0.03
12696,0.00,0.03
12697,0.00,0.03
12698,0.00,0.03
12699,0.00,0.03
12700,0.00,0.03
12701,0.00,0.03
12702,0.00,0.03
12703,0.00,0.02
12704,0.00,0.03
12705,0.00,0.02
12706,0.00,0.03
12707,0.00,0.02
12708,0.00,0.03
12709,0.00,0.02
12710,0.00,0.03
12711,0.00,0.02
12712,0.00,0.02
12713,0.00,0.02
12714,0.00,0.03
12715,0.00,0.02
12716,0.00,0.03
12717,0.00,0.02
12718,0.00,0.03
12719,0.00,0.02
12720,0.00,0.03
12721,0.00,0.02
12722,0.00,0.03
12723,0.00,0.02
12724,0.00,0.03
12725,0.00,0.02
12726,0.00,0.03
12727,0.00,0.03
12728,0.00,0.03
12729,0.00,0.03
12730,0.00,0.03
12731,0.00,0.03
12732,0.00,0.03
12733,0.00,0.03
12734,0.00,0.03
12735,0.00,0.03
12736,0.00,0.03
12737,0.00,0.02
12738,0.00,0.03
12739,0.00,0.02
12740,0.00,0.03
12741,0.00,0.02
12742,0.00,0.03
12743,0.00,0.02
12744,0.00,0.03
12745,0.00,0.02
12746,0.00,0.03
12747,0.00,0.02
12748,0.00,0.03
12749,0.00,0.02
12750,0.00,0.03
12751,0.00,0.02
12752,0.00,0.03
12753,0.00,0.02
12754,0.00,0.03
12755,0.00,0.02
12756,0.00,0.03
12757,0.00,0.02
12758,0.00,0.03
12759,0.00,0.03
12760,0.00,0.03
12761,0.00,0.03
12762,0.00,0.03
12763,0.00,0.03
12764,0.00,0.03
12765,0.00,0.03
12766,0.00,0.03
12767,0.00,0.02
12768,0.00,0.03
12769,0.00,0.03
12770,0.00,0.03
12771,0.00,0.03
12772,0.00,0.03
12773,0.00,0.03
12774,0.00,0.03
12775,0.00,0.02
12776,0.00,0.03
12777,0.00,0.02
12778,0.00,0.03
12779,0.00,0.02
12780,0.00,0.03
12781,0.00,0.02
12782,0.00,0.02
12783,0.00,0.03
12784,0.00,0.02
12785,0.00,0.03
12786,0.00,0.03
12787,0.00,0.02
12788,0.00,0.03
12789,0.00,0.02
12790,0.00,0.03
12791,0.00,0.03
12792,0.00,0.03
12793,0.00,0.03
12794,0.00,0.03
12795,0.00,0.03
12796,0.00,0.03
12797,0.00,0.03
12798,0.00,0.03
12799,0.00,0.03
12800,0.00,0.03
12801,0.00,0.03
12802,0.00,0.03
12803,0.00,0.02
12804,0.00,0.03
12805,0.00,0.02
12806,0.00,0.03
12807,0.00,0.02
12808,0.00,0.03
12809,0.00,0.02
12810,0.00,0.03
12811,0.00,0.02
12812,0.00,0.03
12813,0.00,0.02
12814,0.00,0.03
12815,0.00,0.02
12816,0.00,0.03
12817,0.00,0.02
12818,0.00,0.03
12819,0.00,0.02
12820,0.00,0.03
12821,0.00,0.02
12822,0.00,0.03
12823,0.00,0.02
12824,0.00,0.03
12825,0.00,0.02
12826,0.00,0.03
12827,0.00,0.03
12828,0.00,0.03
12829,0.00,0.03
12830,0.00,0.03
12831,0.00,0.03
12832,0.00,0.03
12833,0.00,0.02
12834,0.00,0.03
12835,0.00,0.02
12836,0.00,0.03
12837,0.00,0.02
12838,0.00,0.03
12839,0.00,0.02
12840,0.00,0.03
12841,0.00,0.02
12842,0.00,0.03
12843,0.00,0.02
12844,0.00,0.03
12845,0.00,0.02
12846,0.00,0.03
12847,0.00,0.02
12848,0.00,0.03
12849,0.00,0.02
12850,0.00,0.03
12851,0.00,0.02
12852,0.00,0.03
12853,0.00,0.02
12854,0.00,0.03
12855,0.00,0.02
12856,0.00,0.03
12857,0.00,0.02
12858,0.00,0.03
12859,0.00,0.02
12860,0.00,0.03
12861,0.00,0.02
12862,0.00,0.03
12863,0.00,0.03
12864,0.00,0.03
12865,0.00,0.03
12866,0.00,0.03
12867,0.00,0.03
12868,0.00,0.03
12869,0.00,0.02
12870,0.00,0.03
12871,0.00,0.02
12872,0.00,0.03
12873,0.00,0.02
12874,0.00,0.03
12875,0.00,0.02
12876,0.00,0.03
12877,0.00,0.02
12878,0.00,0.02
12879,0.00,0.02
12880,0.00,0.03
12881,0.00,0.02
12882,0.00,0.03
12883,0.00,0.02
12884,0.00,0.03
12885,0.00,0.02
12886,0.00,0.03
12887,0.00,0.02
12888,0.00,0.03
12889,0.00,0.02
12890,0.00,0.03
12891,0.00,0.03
12892,0.00,0.03
12893,0.00,0.03
12894,0.00,0.03
12895,0.00,0.03
12896,0.00,0.03
12897,0.00,0.03
12898,0.00,0.03
12899,0.00,0.03
12900,0.00,0.03
12901,0.00,0.03
12902,0.00,0.03
12903,0.00,0.03
12904,0.00,0.03
12905,0.00,0.02
12906,0.00,0.03
12907,0.00,0.02
12908,0.00,0.03
12909,0.00,0.02
12910,0.00,0.03
12911,0.00,0.02
12912,0.00,0.02
12913,0.00,0.02
12914,0.00,0.02
12915,0.00,0.02
12916,0.00,0.03
12917,0.00,0.02
12918,0.00,0.03
12919,0.00,0.02
12920,0.00,0.03
12921,0.00,0.02
12922,0.00,0.03
12923,0.00,0.03
12924,0.00,0.03
12925,0.00,0.03
12926,0.00,0.03
12927,0.00,0.03
12928,0.00,0.03
12929,0.00,0.03
12930,0.00,0.03
12931,0.00,0.03
12932,0.00,0.03
12933,0.00,0.03
12934,0.00,0.03
12935,0.00,0.03
12936,0.00,0.03
12937,0.00,0.02
12938,0.00,0.03
12939,0.00,0.02
12940,0.00,0.03
12941,0.00,0.02
12942,0.00,0.03
12943,0.00,0.02
12944,0.00,0.03
12945,0.00,0.02
12946,0.00,0.03
12947,0.00,0.02
12948,0.00,0.03
12949,0.00,0.02
12950,0.00,0.03
12951,0.00,0.02
12952,0.00,0.03
12953,0.00,0.02
12954,0.00,0.03
12955,0.00,0.02
12956,0.00,0.03
12957,0.00,0.02
12958,0.00,0.03
12959,0.00,0.02
12960,0.00,0.03
12961,0.00,0.02
12962,0.00,0.03
12963,0.00,0.02
12964,0.00,0.03
12965,0.00,0.03
12966,0.00,0.03
12967,0.00,0.03
12968,0.00,0.03
12969,0.00,0.03
12970,0.00,0.03
12971,0.00,0.03
12972,0.00,0.02
12973,0.00,0.03
12974,0.00,0.03
12975,0.00,0.03
12976,0.00,0.03
12977,0.00,0.02
12978,0.00,0.03
12979,0.00,0.02
12980,0.00,0.03
12981,0.00,0.02
12982,0.00,0.03
12983,0.00,0.02
12984,0.00,0.03
12985,0.00,0.02
12986,0.00,0.03
12987,0.00,0.03
12988,0.00,0.03
12989,0.00,0.02
12990,0.00,0.03
12991,0.00,0.02
12992,0.00,0.03
12993,0.00,0.03
12994,0.00,0.03
12995,0.00,0.03
12996,0.00,0.03
12997,0.00,0.03
12998,0.00,0.03
12999,0.00,0.03
13000,0.00,0.03
13001,0.00,0.03
13002,0.00,0.03
13003,0.00,0.03
13004,0.00,0.03
13005,0.00,0.03
13006,0.00,0.03
13007,0.00,0.02
13008,0.00,0.03
13009,0.00,0.02
13010,0.00,0.02
13011,0.00,0.02
13012,0.00,0.02
13013,0.00,0.02
13014,0.00,0.02
13015,0.00,0.02
13016,0.00,0.03
13017,0.00,0.02
13018,0.00,0.03
13019,0.00,0.02
13020,0.00,0.03
13021,0.00,0.02
13022,0.00,0.03
13023,0.00,0.02
13024,0.00,0.03
13025,0.00,0.02
13026,0.00,0.03
13027,0.00,0.02
13028,0.00,0.02
13029,0.00,0.03
13030,0.00,0.02
13031,0.00,0.02
13032,0.00,0.02
13033,0.00,0.02
13034,0.00,0.03
13035,0.00,0.02
13036,0.00,0.02
13037,0.00,0.02
13038,0.00,0.02
13039,0.00,0.04
13040,0.00,0.02
13041,0.00,0.03
13042,0.00,0.02
13043,0.00,0.03
13044,0.00,0.02
13045,0.00,0.03
13046,0.00,0.02
13047,0.00,0.02
13048,0.00,0.02
13049,0.00,0.02
13050,0.00,0.03
13051,0.00,0.02
13052,0.00,0.03
13053,0.00,0.02
13054,0.00,0.03
13055,0.00,0.02
13056,0.00,0.03
13057,0.00,0.02
13058,0.00,0.03
13059,0.00,0.02
13060,0.00,0.03
13061,0.00,0.02
13062,0.00,0.03
13063,0.00,0.03
13064,0.00,0.03
13065,0.00,0.03
13066,0.00,0.03
13067,0.00,0.03
13068,0.00,0.03
13069,0.00,0.02
13070,0.00,0.03
13071,0.00,0.02
13072,0.00,0.03
13073,0.00,0.02
13074,0.00,0.03
13075,0.00,0.02
13076,0.00,0.03
13077,0.00,0.02
13078,0.00,0.03
13079,0.00,0.02
13080,0.00,0.03
13081,0.00,0.02
13082,0.00,0.03
13083,0.00,0.02
13084,0.00,0.03
13085,0.00,0.02
13086,0.00,0.03
13087,0.00,0.02
13088,0.00,0.03
13089,0.00,0.02
13090,0.00,0.03
13091,0.00,0.02
13092,0.00,0.03
13093,0.00,0.03
13094,0.00,0.03
13095,0.00,0.03
13096,0.00,0.03
13097,0.00,0.03
13098,0.00,0.03
13099,0.00,0.03
13100,0.00,0.03
13101,0.00,0.03
13102,0.00,0.03
13103,0.00,0.02
13104,0.00,0.03
13105,0.00,0.02
13106,0.00,0.03
13107,0.00,0.02
13108,0.00,0.03
13109,0.00,0.02
13110,0.00,0.03
13111,0.00,0.02
13112,0.00,0.03
13113,0.00,0.02
13114,0.00,0.03
13115,0.00,0.02
13116,0.00,0.03
13117,0.00,0.02
13118,0.00,0.03
13119,0.00,0.02
13120,0.00,0.03
13121,0.00,0.02
13122,0.00,0.03
13123,0.00,0.02
13124,0.00,0.03
13125,0.00,0.03
13126,0.00,0.03
13127,0.00,0.03
13128,0.00,0.03
13129,0.00,0.03
13130,0.00,0.03
13131,0.00,0.03
13132,0.00,0.03
13133,0.00,0.03
13134,0.00,0.03
13135,0.00,0.03
13136,0.00,0.03
13137,0.00,0.02
13138,0.00,0.03
13139,0.00,0.02
13140,0.00,0.03
13141,0.00,0.02
13142,0.00,0.03
13143,0.00,0.02
13144,0.00,0.03
13145,0.00,0.02
13146,0.00,0.02
13147,0.00,0.02
13148,0.00,0.02
13149,0.00,0.02
13150,0.00,0.03
13151,0.00,0.02
13152,0.00,0.03
13153,0.00,0.02
13154,0.00,0.03
13155,0.00,0.02
13156,0.00,0.03
13157,0.00,0.02
13158,0.00,0.03
13159,0.00,0.02
13160,0.00,0.03
13161,0.00,0.03
13162,0.00,0.03
13163,0.00,0.02
13164,0.00,0.03
13165,0.00,0.03
13166,0.00,0.03
13167,0.00,0.03
13168,0.00,0.03
13169,0.00,0.03
13170,0.00,0.03
13171,0.00,0.02
13172,0.00,0.03
13173,0.00,0.02
13174,0.00,0.03
13175,0.00,0.02
13176,0.00,0.03
13177,0.00,0.02
13178,0.00,0.03
13179,0.00,0.02
13180,0.00,0.03
13181,0.00,0.02
13182,0.00,0.03
13183,0.00,0.02
13184,0.00,0.03
13185,0.00,0.02
13186,0.00,0.03
13187,0.00,0.03
13188,0.00,0.03
13189,0.00,0.02
13190,0.00,0.03
13191,0.00,0.02
13192,0.00,0.03
13193,0.00,0.02
13194,0.00,0.03
13195,0.00,0.03
13196,0.00,0.03
13197,0.00,0.03
13198,0.00,0.03
13199,0.00,0.03
13200,0.00,0.03
13201,0.00,0.03
13202,0.00,0.03
13203,0.00,0.03
13204,0.00,0.03
13205,0.00,0.03
13206,0.00,0.03
13207,0.00,0.03
13208,0.00,0.03
13209,0.00,0.03
13210,0.00,0.03
13211,0.00,0.02
13212,0.00,0.03
13213,0.00,0.02
13214,0.00,0.03
13215,0.00,0.02
13216,0.00,0.03
